company,name-origin,ref,review,cacao,location,rating,bean,bean-origin,pur,res
Feitoria Cacao,Maya Mountain,1736,2016,76%,Portugal,2.75,Trinitario,Belize,INTERMEDIO,Feitoria Cacao&INTERMEDIO&2.75&Portugal
Felchlin,Grenada,494,2010,58%,Switzerland,3.5,Trinitario,Grenada,BAJO,Felchlin&BAJO&3.5&Switzerland
Felchlin,Supremo- SF,105,2006,62%,Switzerland,2.0, , ,INTERMEDIO,Felchlin&INTERMEDIO&2.0&Switzerland
Felchlin,Elvesia P.,105,2006,74%,Switzerland,3.0,"Trinitario, Criollo",Dominican Republic,INTERMEDIO,Felchlin&INTERMEDIO&3.0&Switzerland
Felchlin,"Madagascar, Grand Cru",48,2006,64%,Switzerland,3.0,Criollo,Madagascar,INTERMEDIO,Felchlin&INTERMEDIO&3.0&Switzerland
Felchlin,Maracaibo Clasificado,48,2006,65%,Switzerland,3.0,Criollo,Venezuela,INTERMEDIO,Felchlin&INTERMEDIO&3.0&Switzerland
Felchlin,Arriba,48,2006,72%,Switzerland,3.5,Forastero (Arriba),Ecuador,INTERMEDIO,Felchlin&INTERMEDIO&3.5&Switzerland
Felchlin,"Alto Beni, Cru Savage",56,2006,68%,Switzerland,4.0,Criollo (Wild),Bolivia,INTERMEDIO,Felchlin&INTERMEDIO&4.0&Switzerland
Finca,Puerto Rico,1283,2014,65%,U.S.A.,2.25, ,Puerto Rico,INTERMEDIO,Finca&INTERMEDIO&2.25&U.S.A.
Finca,Dominican Republic,1283,2014,80%,U.S.A.,3.0, ,Dominican Republic,ALTO,Finca&ALTO&3.0&U.S.A.
Finca,Dominican Republic,1283,2014,70%,U.S.A.,3.25, ,Dominican Republic,INTERMEDIO,Finca&INTERMEDIO&3.25&U.S.A.
Finca,Dominican Republic,1287,2014,85%,U.S.A.,2.5, ,Dominican Republic,ALTO,Finca&ALTO&2.5&U.S.A.
Forever Cacao,Rio Eni,1267,2014,72%,U.K.,2.75,Criollo,Peru,INTERMEDIO,Forever Cacao&INTERMEDIO&2.75&U.K.
Forteza (Cortes),Dominican Republic,1776,2016,70%,Puerto Rico,2.75, ,Domincan Republic,INTERMEDIO,Forteza (Cortes)&INTERMEDIO&2.75&Puerto Rico
Forteza (Cortes),Puerto Rico,1776,2016,80%,Puerto Rico,2.75, ,Domincan Republic,ALTO,Forteza (Cortes)&ALTO&2.75&Puerto Rico
Fossa,"Akesson's E., Sambirano V.",1772,2016,70%,Singapore,2.75, ,Madagascar,INTERMEDIO,Fossa&INTERMEDIO&2.75&Singapore
Fossa,"Camino Verde P., Balao, Guayas",1776,2016,75%,Singapore,3.5, ,Ecuador,INTERMEDIO,Fossa&INTERMEDIO&3.5&Singapore
Fossa,"Kokoa Kamili Coop, Kilombero",1776,2016,67%,Singapore,3.75,Trinitario,Tanzania,INTERMEDIO,Fossa&INTERMEDIO&3.75&Singapore
Franceschi,Choroni,1355,2014,70%,Venezuela,3.5, ,Venezuela,INTERMEDIO,Franceschi&INTERMEDIO&3.5&Venezuela
Franceschi,Ocumare,1355,2014,70%,Venezuela,3.75, ,Venezuela,INTERMEDIO,Franceschi&INTERMEDIO&3.75&Venezuela
Franceschi,Canoabo,911,2012,70%,Venezuela,3.75, ,Venezuela,INTERMEDIO,Franceschi&INTERMEDIO&3.75&Venezuela
Franceschi,Sur del Lago,915,2012,60%,Venezuela,3.5, ,Venezuela,INTERMEDIO,Franceschi&INTERMEDIO&3.5&Venezuela
Frederic Blondeel,Costa Rica,1538,2015,70%,Belgium,3.5, ,Costa Rica,INTERMEDIO,Frederic Blondeel&INTERMEDIO&3.5&Belgium
Frederic Blondeel,Peru Brutus,1538,2015,75%,Belgium,3.5, ,Peru,INTERMEDIO,Frederic Blondeel&INTERMEDIO&3.5&Belgium
Frederic Blondeel,Vietnam,1542,2015,80%,Belgium,3.0,Trinitario,Vietnam,ALTO,Frederic Blondeel&ALTO&3.0&Belgium
Frederic Blondeel,Ghana,1351,2014,60%,Belgium,3.5,Forastero,Ghana,INTERMEDIO,Frederic Blondeel&INTERMEDIO&3.5&Belgium
Frederic Blondeel,Madagascar,1351,2014,65%,Belgium,3.5,Trinitario,Madagascar,INTERMEDIO,Frederic Blondeel&INTERMEDIO&3.5&Belgium
French Broad,"Norandino, batch 161208",1940,2017,70%,U.S.A.,3.5, ,Peru,INTERMEDIO,French Broad&INTERMEDIO&3.5&U.S.A.
French Broad,Guatemala,1634,2015,73%,U.S.A.,3.5, ,Guatemala,INTERMEDIO,French Broad&INTERMEDIO&3.5&U.S.A.
French Broad,San Andres,1209,2014,80%,U.S.A.,3.0, ,Costa Rica,ALTO,French Broad&ALTO&3.0&U.S.A.
French Broad,Matagalpa,1295,2014,68%,U.S.A.,3.25, ,Nicaragua,INTERMEDIO,French Broad&INTERMEDIO&3.25&U.S.A.
French Broad,"Palo Blanco, Chulucanas",1042,2013,66%,U.S.A.,3.5, ,Peru,INTERMEDIO,French Broad&INTERMEDIO&3.5&U.S.A.
French Broad,Tumbes Coop,883,2012,70%,U.S.A.,2.5,Criollo,Peru,INTERMEDIO,French Broad&INTERMEDIO&2.5&U.S.A.
French Broad,"Palo Blanco, Chulucanas",883,2012,61%,U.S.A.,3.5, ,Peru,INTERMEDIO,French Broad&INTERMEDIO&3.5&U.S.A.
French Broad,"Palo Blanco w/ panela, Chulucanas",887,2012,81%,U.S.A.,2.0, ,Peru,ALTO,French Broad&ALTO&2.0&U.S.A.
French Broad,"Maranon Canyon, Fortunato No. 4",781,2011,70%,U.S.A.,3.5,Forastero (Nacional),Peru,INTERMEDIO,French Broad&INTERMEDIO&3.5&U.S.A.
French Broad,La Red,785,2011,65%,U.S.A.,3.5, ,Dominican Republic,INTERMEDIO,French Broad&INTERMEDIO&3.5&U.S.A.
Fresco,"Maranon, #228, MR, SC",1383,2014,70%,U.S.A.,3.0,Forastero (Nacional),Peru,INTERMEDIO,Fresco&INTERMEDIO&3.0&U.S.A.
Fresco,"Maranon, #227, LR, MC",1383,2014,70%,U.S.A.,3.5,Forastero (Nacional),Peru,INTERMEDIO,Fresco&INTERMEDIO&3.5&U.S.A.
Fresco,"Maranon, #229, MR, LC",1383,2014,70%,U.S.A.,3.5,Forastero (Nacional),Peru,INTERMEDIO,Fresco&INTERMEDIO&3.5&U.S.A.
Fresco,"Maranon, #230, DR, LC",1387,2014,70%,U.S.A.,3.5,Forastero (Nacional),Peru,INTERMEDIO,Fresco&INTERMEDIO&3.5&U.S.A.
Fresco,"Conacado, #223, MR, SC",1030,2013,72%,U.S.A.,3.25, ,Dominican Republic,INTERMEDIO,Fresco&INTERMEDIO&3.25&U.S.A.
Fresco,"Conacado, #224, MR, MC",1081,2013,72%,U.S.A.,3.75, ,Dominican Republic,INTERMEDIO,Fresco&INTERMEDIO&3.75&U.S.A.
Fresco,"San Martin, Bellavista Coop, #226, DR, MC",1117,2013,70%,U.S.A.,3.75, ,Peru,INTERMEDIO,Fresco&INTERMEDIO&3.75&U.S.A.
Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",1149,2013,70%,U.S.A.,4.0,Trinitario,Peru,INTERMEDIO,Fresco&INTERMEDIO&4.0&U.S.A.
Fresco,"Markham Valley, #219, LR, MC",899,2012,69%,U.S.A.,3.5, ,Papua New Guinea,INTERMEDIO,Fresco&INTERMEDIO&3.5&U.S.A.
Fresco,"Markham Valley, #221, DR, MC",899,2012,69%,U.S.A.,3.5, ,Papua New Guinea,INTERMEDIO,Fresco&INTERMEDIO&3.5&U.S.A.
Fresco,"Sambirano Valley, #216, MR, LC",915,2012,74%,U.S.A.,4.0,Trinitario,Madagascar,INTERMEDIO,Fresco&INTERMEDIO&4.0&U.S.A.
Fresco,"Markham Valley, #220, MR, MC",927,2012,69%,U.S.A.,4.0,Trinitario,Papua New Guinea,INTERMEDIO,Fresco&INTERMEDIO&4.0&U.S.A.
Fresco,"Markham Valley, #222, LR, 0C",931,2012,69%,U.S.A.,3.0,Trinitario,Papua New Guinea,INTERMEDIO,Fresco&INTERMEDIO&3.0&U.S.A.
Fresco,"Ghana, #211, MR, MC",636,2011,74%,U.S.A.,2.75,Forastero,Ghana,INTERMEDIO,Fresco&INTERMEDIO&2.75&U.S.A.
Fresco,"Jamaica, #209, DR, SC",642,2011,70%,U.S.A.,3.25,Trinitario,Jamaica,INTERMEDIO,Fresco&INTERMEDIO&3.25&U.S.A.
Fresco,"Conacado, #212, LR, SC",642,2011,72%,U.S.A.,3.5, ,Dominican Republic,INTERMEDIO,Fresco&INTERMEDIO&3.5&U.S.A.
Fresco,"Jamaica, #210, DR, MC",642,2011,70%,U.S.A.,3.5,Trinitario,Jamaica,INTERMEDIO,Fresco&INTERMEDIO&3.5&U.S.A.
Fresco,"Sambirano Valley, #214, LR, MC",682,2011,74%,U.S.A.,2.75,Trinitario,Madagascar,INTERMEDIO,Fresco&INTERMEDIO&2.75&U.S.A.
Fresco,"Conacado, #213, DR, -C",682,2011,72%,U.S.A.,3.25, ,Dominican Republic,INTERMEDIO,Fresco&INTERMEDIO&3.25&U.S.A.
Fresco,"Sambirano Valley, #215, MR, MC",688,2011,74%,U.S.A.,3.0,Trinitario,Madagascar,INTERMEDIO,Fresco&INTERMEDIO&3.0&U.S.A.
Fresco,"Chuao, #218, MR, MC",745,2011,76%,U.S.A.,3.25,Trinitario,Venezuela,INTERMEDIO,Fresco&INTERMEDIO&3.25&U.S.A.
Fresco,"Chuao, #217, DR, MC",745,2011,70%,U.S.A.,4.0,Trinitario,Venezuela,INTERMEDIO,Fresco&INTERMEDIO&4.0&U.S.A.
Fresco,"Jamaica, #204, DR, SC",370,2009,80%,U.S.A.,2.75,Trinitario,Jamaica,ALTO,Fresco&ALTO&2.75&U.S.A.
Fresco,"Jamaica, #206, DR, LC",370,2009,70%,U.S.A.,3.0,Trinitario,Jamaica,INTERMEDIO,Fresco&INTERMEDIO&3.0&U.S.A.
Fresco,"Jamaica, #205, DR, MC",370,2009,70%,U.S.A.,3.25,Trinitario,Jamaica,INTERMEDIO,Fresco&INTERMEDIO&3.25&U.S.A.
Fresco,"Carenero Superior, #203, MR, SC",370,2009,65%,U.S.A.,3.5,Criollo,Venezuela,INTERMEDIO,Fresco&INTERMEDIO&3.5&U.S.A.
Friis Holm,"Rugoso, Bad Fermentation",1912,2016,70%,Denmark,3.5, ,Nicaragua,INTERMEDIO,Friis Holm&INTERMEDIO&3.5&Denmark
Friis Holm (Bonnat),La Dalia,1680,2015,60%,Denmark,3.0, ,Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.0&Denmark
Friis Holm (Bonnat),La Dalia,1680,2015,85%,Denmark,3.25, ,Nicaragua,ALTO,Friis Holm (Bonnat)&ALTO&3.25&Denmark
Friis Holm (Bonnat),La Dalia,1259,2014,70%,Denmark,3.5, ,Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.5&Denmark
Friis Holm (Bonnat),"Barba, Xoco",1034,2013,70%,Denmark,3.25, ,Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.25&Denmark
Friis Holm (Bonnat),"Medagla, Xoco",1034,2013,70%,Denmark,3.5, ,Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.5&Denmark
Friis Holm (Bonnat),"Chuno, triple turned, Xoco",895,2012,70%,Denmark,3.25,"Criollo, Trinitario",Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.25&Denmark
Friis Holm (Bonnat),"Red Mayan, Xoco",899,2012,70%,Denmark,3.25,"Criollo, Trinitario",Honduras,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.25&Denmark
Friis Holm (Bonnat),"Chuno, double turned, Xoco",899,2012,70%,Denmark,3.25,"Criollo, Trinitario",Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.25&Denmark
Friis Holm (Bonnat),"Rugoso, Xoco",923,2012,70%,Denmark,3.75, ,Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.75&Denmark
Friis Holm (Bonnat),"Johe, Xoco",623,2011,70%,Denmark,3.25,"Criollo, Trinitario",Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.25&Denmark
Friis Holm (Bonnat),"Chuno, Xoco",623,2011,70%,Denmark,3.5,"Criollo, Trinitario",Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.5&Denmark
Friis Holm (Bonnat),"Nicaliso, Xoco",623,2011,70%,Denmark,3.5,"Criollo, Trinitario",Nicaragua,INTERMEDIO,Friis Holm (Bonnat)&INTERMEDIO&3.5&Denmark
Fruition,"Wild Bolivian, Batch 2",1780,2016,74%,U.S.A.,3.75,Beniano,Bolivia,INTERMEDIO,Fruition&INTERMEDIO&3.75&U.S.A.
Fruition,"Coto Brus, Heirloom, Batch 1",1780,2016,74%,U.S.A.,4.0,Amazon mix,Costa Rica,INTERMEDIO,Fruition&INTERMEDIO&4.0&U.S.A.
Fruition,Gran Couva,1347,2014,70%,U.S.A.,3.75,Trinitario,Trinidad,INTERMEDIO,Fruition&INTERMEDIO&3.75&U.S.A.
Fruition,Maranon,1359,2014,76%,U.S.A.,3.0,Forastero (Nacional),Peru,INTERMEDIO,Fruition&INTERMEDIO&3.0&U.S.A.
Fruition,La Red,1046,2013,70%,U.S.A.,3.75, ,Dominican Republic,INTERMEDIO,Fruition&INTERMEDIO&3.75&U.S.A.
Fruition,Camino Verde,1185,2013,75%,U.S.A.,3.0, ,Ecuador,INTERMEDIO,Fruition&INTERMEDIO&3.0&U.S.A.
Fruition,Peru,863,2012,70%,U.S.A.,2.5, ,Peru,INTERMEDIO,Fruition&INTERMEDIO&2.5&U.S.A.
Fruition,Signature Blend,753,2011,66%,U.S.A.,3.25,Trinitario,Costa Rica,INTERMEDIO,Fruition&INTERMEDIO&3.25&U.S.A.
Fruition,Costa Rica,781,2011,70%,U.S.A.,3.0, ,Costa Rica,INTERMEDIO,Fruition&INTERMEDIO&3.0&U.S.A.
Garden Island,"Kaua'I, Alea Estate +world",1367,2014,85%,U.S.A.,2.5,Blend,Hawaii,ALTO,Garden Island&ALTO&2.5&U.S.A.
Georgia Ramon,Akesson P.,1642,2015,65%,Germany,3.25,Trinitario,Madagascar,INTERMEDIO,Georgia Ramon&INTERMEDIO&3.25&Germany
Georgia Ramon,ABOCFA Coop,1642,2015,70%,Germany,4.0,Forastero,Ghana,INTERMEDIO,Georgia Ramon&INTERMEDIO&4.0&Germany
Georgia Ramon,Conacado Coop,1646,2015,70%,Germany,3.5,Trinitario,Domincan Republic,INTERMEDIO,Georgia Ramon&INTERMEDIO&3.5&Germany
Georgia Ramon,Conacado Coop,1646,2015,80%,Germany,3.5,Trinitario,Domincan Republic,ALTO,Georgia Ramon&ALTO&3.5&Germany
Georgia Ramon,Akesson P.,1646,2015,75%,Germany,3.5,Trinitario,Madagascar,INTERMEDIO,Georgia Ramon&INTERMEDIO&3.5&Germany
Glennmade,"Toledo District, 2015 Harvest",1848,2016,70%,U.S.A.,3.5, ,Belize,INTERMEDIO,Glennmade&INTERMEDIO&3.5&U.S.A.
Glennmade,Bahia,1672,2015,66%,U.S.A.,3.0,"Trinitario, Forastero",Brazil,INTERMEDIO,Glennmade&INTERMEDIO&3.0&U.S.A.
Goodnow Farms,"Almendra Blanca, batch 1004",1924,2016,77%,U.S.A.,2.75, ,Mexico,INTERMEDIO,Goodnow Farms&INTERMEDIO&2.75&U.S.A.
Goodnow Farms,"El Carmen, batch 1003",1924,2016,77%,U.S.A.,3.25, ,Nicaragua,INTERMEDIO,Goodnow Farms&INTERMEDIO&3.25&U.S.A.
Goodnow Farms,"Asochivite, batch 1005",1924,2016,77%,U.S.A.,3.25, ,Guatemala,INTERMEDIO,Goodnow Farms&INTERMEDIO&3.25&U.S.A.
Grand Place,"Ben Tre, Dong Nai",741,2011,72%,Vietnam,3.0,Trinitario,Vietnam,INTERMEDIO,Grand Place&INTERMEDIO&3.0&Vietnam
Green & Black's (ICAM),Dark,15,2006,70%,U.K.,2.5, , ,INTERMEDIO,Green & Black's (ICAM)&INTERMEDIO&2.5&U.K.
Green Bean to Bar,Madagascar,1896,2016,70%,Japan,3.5, ,Madagascar,INTERMEDIO,Green Bean to Bar&INTERMEDIO&3.5&Japan
Grenada Chocolate Co.,Grenada,494,2010,82%,Grenada,3.25,Trinitario,Grenada,ALTO,Grenada Chocolate Co.&ALTO&3.25&Grenada
Grenada Chocolate Co.,Grenada,363,2009,60%,Grenada,2.75,Trinitario,Grenada,INTERMEDIO,Grenada Chocolate Co.&INTERMEDIO&2.75&Grenada
Grenada Chocolate Co.,Grenada,241,2008,71%,Grenada,2.5,Trinitario,Grenada,INTERMEDIO,Grenada Chocolate Co.&INTERMEDIO&2.5&Grenada
Guido Castagna,Arriba,355,2009,64%,Italy,3.0,Forastero (Arriba) ASS,Ecuador,INTERMEDIO,Guido Castagna&INTERMEDIO&3.0&Italy
Guido Castagna,Ghana,355,2009,64%,Italy,3.0,Forastero,Ghana,INTERMEDIO,Guido Castagna&INTERMEDIO&3.0&Italy
Guido Castagna,Trinidad & Tobago,355,2009,64%,Italy,3.0, ,"Trinidad, Tobago",INTERMEDIO,Guido Castagna&INTERMEDIO&3.0&Italy
Guido Castagna,Lacri Blend,355,2009,76%,Italy,3.0, ,Venezuela,INTERMEDIO,Guido Castagna&INTERMEDIO&3.0&Italy
Guido Castagna,Blend,355,2009,64%,Italy,3.25, ,"Ven, Trinidad, Ecuador",INTERMEDIO,Guido Castagna&INTERMEDIO&3.25&Italy
Guittard,"Epique, Blend No. 49",1602,2015,70%,U.S.A.,3.75, , ,INTERMEDIO,Guittard&INTERMEDIO&3.75&U.S.A.
Guittard,Haiti,1053,2013,65%,U.S.A.,2.75, ,Haiti,INTERMEDIO,Guittard&INTERMEDIO&2.75&U.S.A.
Guittard,Nicaragua,1053,2013,65%,U.S.A.,2.75, ,Nicaragua,INTERMEDIO,Guittard&INTERMEDIO&2.75&U.S.A.
Guittard,Jamaica,1053,2013,65%,U.S.A.,3.25,Trinitario,Jamaica,INTERMEDIO,Guittard&INTERMEDIO&3.25&U.S.A.
Guittard,Ecuador,1053,2013,65%,U.S.A.,3.5, ,Ecuador,INTERMEDIO,Guittard&INTERMEDIO&3.5&U.S.A.
Guittard,Coucher du Soleil,654,2011,72%,U.S.A.,2.75, , ,INTERMEDIO,Guittard&INTERMEDIO&2.75&U.S.A.
Guittard,Lever du Soleil,654,2011,61%,U.S.A.,3.25, , ,INTERMEDIO,Guittard&INTERMEDIO&3.25&U.S.A.
Guittard,Onyx,654,2011,72%,U.S.A.,3.25, , ,INTERMEDIO,Guittard&INTERMEDIO&3.25&U.S.A.
Guittard,Trinidad,552,2010,65%,U.S.A.,3.0,Trinitario,Trinidad,INTERMEDIO,Guittard&INTERMEDIO&3.0&U.S.A.
Guittard,"O'ahu, N. Shore, Waialua E., Kakoleka",316,2009,55%,U.S.A.,3.0, ,Hawaii,BAJO,Guittard&BAJO&3.0&U.S.A.
Guittard,Nocturne,387,2009,91%,U.S.A.,3.0, , ,ALTO,Guittard&ALTO&3.0&U.S.A.
Guittard,Complexite,387,2009,70%,U.S.A.,3.5,Blend, ,INTERMEDIO,Guittard&INTERMEDIO&3.5&U.S.A.
Guittard,Machu Pichu,259,2008,65%,U.S.A.,3.0, ,Peru,INTERMEDIO,Guittard&INTERMEDIO&3.0&U.S.A.
Guittard,Special Maker Reserve,276,2008,64%,U.S.A.,3.0, , ,INTERMEDIO,Guittard&INTERMEDIO&3.0&U.S.A.
Guittard,Ocumare,276,2008,65%,U.S.A.,3.5, ,Venezuela,INTERMEDIO,Guittard&INTERMEDIO&3.5&U.S.A.
Guittard,Quetzalcoatl,147,2007,72%,U.S.A.,3.5,Blend, ,INTERMEDIO,Guittard&INTERMEDIO&3.5&U.S.A.
Guittard,Chucuri,15,2006,65%,U.S.A.,3.0,Trinitario,Colombia,INTERMEDIO,Guittard&INTERMEDIO&3.0&U.S.A.
Guittard,Sur del Lago,87,2006,65%,U.S.A.,2.5,"Trinitario, Criollo",Venezuela,INTERMEDIO,Guittard&INTERMEDIO&2.5&U.S.A.
Guittard,"Sambirano, Ambanja",87,2006,65%,U.S.A.,3.5,"Criollo, +",Madagascar,INTERMEDIO,Guittard&INTERMEDIO&3.5&U.S.A.
Guittard,"Los Rios, Quevedo",93,2006,65%,U.S.A.,3.5,Forastero (Arriba),Ecuador,INTERMEDIO,Guittard&INTERMEDIO&3.5&U.S.A.
Guittard,Tsaranta,93,2006,61%,U.S.A.,3.5,Blend, ,INTERMEDIO,Guittard&INTERMEDIO&3.5&U.S.A.
Guittard,Semisweet,99,2006,61%,U.S.A.,3.0,Blend, ,INTERMEDIO,Guittard&INTERMEDIO&3.0&U.S.A.
Habitual,Papua New Guinea,1197,2014,80%,Canada,2.75, ,Papua New Guinea,ALTO,Habitual&ALTO&2.75&Canada
Habitual,Campesino w/ nibs,1197,2014,74%,Canada,2.75, , ,INTERMEDIO,Habitual&INTERMEDIO&2.75&Canada
Habitual,Dominican Republic,1197,2014,75%,Canada,3.25, ,Dominican Republic,INTERMEDIO,Habitual&INTERMEDIO&3.25&Canada
Habitual,Trinitario,1197,2014,70%,Canada,3.5,Trinitario, ,INTERMEDIO,Habitual&INTERMEDIO&3.5&Canada
Habitual,Downtown London,1201,2014,65%,Canada,2.75, , ,INTERMEDIO,Habitual&INTERMEDIO&2.75&Canada
Habitual,Africa meets Latina,1201,2014,70%,Canada,3.0, , ,INTERMEDIO,Habitual&INTERMEDIO&3.0&Canada
Habitual,Amazonas,1201,2014,80%,Canada,3.0, , ,ALTO,Habitual&ALTO&3.0&Canada
Habitual,Sharkey,1201,2014,66%,Canada,3.25, ,Hawaii,INTERMEDIO,Habitual&INTERMEDIO&3.25&Canada
Habitual,one hundred,1205,2014,100%,Canada,2.0, , ,PURO,Habitual&PURO&2.0&Canada
Hachez,Arriba,166,2007,77%,Germany,2.5,Forastero (Arriba),Ecuador,INTERMEDIO,Hachez&INTERMEDIO&2.5&Germany
Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,55%,Ecuador,2.75,Trinitario,Ecuador,BAJO,Hacienda El Castillo&BAJO&2.75&Ecuador
Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,70%,Ecuador,3.0,Trinitario,Ecuador,INTERMEDIO,Hacienda El Castillo&INTERMEDIO&3.0&Ecuador
Haigh,South America and Africa,701,2011,70%,Australia,3.0, ,"South America, Africa",INTERMEDIO,Haigh&INTERMEDIO&3.0&Australia
Harper Macaw,"Vale do Juliana, w/ nibs",1808,2016,85%,U.S.A.,3.25, ,Brazil,ALTO,Harper Macaw&ALTO&3.25&U.S.A.
Harper Macaw,Brazil Blend,1696,2015,67%,U.S.A.,3.0, ,Brazil,INTERMEDIO,Harper Macaw&INTERMEDIO&3.0&U.S.A.
Harper Macaw,"Tome Acu E., Amazon Rainforest",1700,2015,77%,U.S.A.,3.5, ,Brazil,INTERMEDIO,Harper Macaw&INTERMEDIO&3.5&U.S.A.
Harper Macaw,"Vale do Juliana E., Atlantic Forest",1700,2015,74%,U.S.A.,3.5, ,Brazil,INTERMEDIO,Harper Macaw&INTERMEDIO&3.5&U.S.A.
Heilemann,Peru,1876,2016,64%,Germany,2.75, ,Peru,INTERMEDIO,Heilemann&INTERMEDIO&2.75&Germany
Heirloom Cacao Preservation (Brasstown),"Maya Mtn, Moho R., Toledo D., 2015",1748,2016,70%,U.S.A.,3.25,Amazon,Belize,INTERMEDIO,Heirloom Cacao Preservation (Brasstown)&INTERMEDIO&3.25&U.S.A.
Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",1748,2016,74%,U.S.A.,3.5,Amazon mix,Costa Rica,INTERMEDIO,Heirloom Cacao Preservation (Fruition)&INTERMEDIO&3.5&U.S.A.
Heirloom Cacao Preservation (Guittard),"Alto Beni, Upper Rio Beni, 2014",1239,2014,67%,U.S.A.,3.5,"Amazon, ICS",Bolivia,INTERMEDIO,Heirloom Cacao Preservation (Guittard)&INTERMEDIO&3.5&U.S.A.
Heirloom Cacao Preservation (Guittard),"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",1243,2014,67%,U.S.A.,3.0,Beniano,Bolivia,INTERMEDIO,Heirloom Cacao Preservation (Guittard)&INTERMEDIO&3.0&U.S.A.
Heirloom Cacao Preservation (Guittard),"Los Rios, Hacienda Limon, Orecao, 2014",1243,2014,67%,U.S.A.,3.75,EET,Ecuador,INTERMEDIO,Heirloom Cacao Preservation (Guittard)&INTERMEDIO&3.75&U.S.A.
Heirloom Cacao Preservation (Guittard),"Maunawili, O'ahu, Agri Research C., 2014",1243,2014,67%,U.S.A.,3.75, ,Hawaii,INTERMEDIO,Heirloom Cacao Preservation (Guittard)&INTERMEDIO&3.75&U.S.A.
Heirloom Cacao Preservation (Manoa),"Maunawili, O'ahu, Agri Research C., 2015",1744,2016,72%,U.S.A.,3.5, ,Hawaii,INTERMEDIO,Heirloom Cacao Preservation (Manoa)&INTERMEDIO&3.5&U.S.A.
Heirloom Cacao Preservation (Millcreek),"Los Rios, Hacienda Limon, Orecao, 2015",1744,2016,70%,U.S.A.,3.5,EET,Ecuador,INTERMEDIO,Heirloom Cacao Preservation (Millcreek)&INTERMEDIO&3.5&U.S.A.
Heirloom Cacao Preservation (Mindo),"Pinchincha, Mindo, Coop Nueva Esper., 2015",1748,2016,77%,U.S.A.,3.5,EET,Ecuador,INTERMEDIO,Heirloom Cacao Preservation (Mindo)&INTERMEDIO&3.5&U.S.A.
Heirloom Cacao Preservation (Zokoko),"Alto Beni, Upper Rio Beni, 2015",1744,2016,68%,U.S.A.,3.75,"Amazon, ICS",Bolivia,INTERMEDIO,Heirloom Cacao Preservation (Zokoko)&INTERMEDIO&3.75&U.S.A.
Heirloom Cacao Preservation (Zokoko),"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",1744,2016,72%,U.S.A.,4.0,Beniano,Bolivia,INTERMEDIO,Heirloom Cacao Preservation (Zokoko)&INTERMEDIO&4.0&U.S.A.
hello cocoa,Uganda,1458,2015,57%,U.S.A.,2.75,Forastero,Uganda,BAJO,hello cocoa&BAJO&2.75&U.S.A.
hello cocoa,Venezuela,1462,2015,74%,U.S.A.,3.5,Criollo,Venezuela,INTERMEDIO,hello cocoa&INTERMEDIO&3.5&U.S.A.
hexx,Tanzania,1546,2015,70%,U.S.A.,2.75, ,Tanzania,INTERMEDIO,hexx&INTERMEDIO&2.75&U.S.A.
hexx,Madagascar,1546,2015,74%,U.S.A.,3.0,Trinitario,Madagascar,INTERMEDIO,hexx&INTERMEDIO&3.0&U.S.A.
hexx,Venezuela,1546,2015,70%,U.S.A.,3.0, ,Venezuela,INTERMEDIO,hexx&INTERMEDIO&3.0&U.S.A.
hexx,Ecuador,1550,2015,73%,U.S.A.,3.25, ,Ecuador,INTERMEDIO,hexx&INTERMEDIO&3.25&U.S.A.
hexx,Peru,1550,2015,70%,U.S.A.,3.25, ,Peru,INTERMEDIO,hexx&INTERMEDIO&3.25&U.S.A.
Hogarth,Akesson's Estate,1712,2016,70%,New Zealand,2.75,Trinitario,Madagascar,INTERMEDIO,Hogarth&INTERMEDIO&2.75&New Zealand
Hogarth,Carenero Superior,1712,2016,72%,New Zealand,2.75,Trinitario,Venezuela,INTERMEDIO,Hogarth&INTERMEDIO&2.75&New Zealand
Hogarth,Conacado,1712,2016,75%,New Zealand,3.25,Trinitario,Domincan Republic,INTERMEDIO,Hogarth&INTERMEDIO&3.25&New Zealand
